feature_key,layer,index,source,prompt,activation_max,activation_sum,activation_mean,sparsity_ratio,peak_token,peak_token_idx,node_influence,csv_ctx_idx
1_47139,1,47139,1-clt-hp,concept: The concept of comparing objects based on their dimensions is size comparison,0.0,0.0,0.0,0.0,concept,1,,
20_68400,20,68400,20-clt-hp,relationship: The relationship between 'small' and 'large' as antonyms is opposite terms,25.09933090209961,25.09933090209961,1.3944072723388672,0.9444444444444444, ',10,,
20_68400,20,68400,20-clt-hp,attribute: A term describing something of limited size. is small,0.0,0.0,0.0,0.0,attribute,1,,
20_68400,20,68400,20-clt-hp,attribute: A term describing something of considerable size is large,0.0,0.0,0.0,0.0,attribute,1,,
20_68400,20,68400,20-clt-hp,process: The linguistic process of identifying words with opposite meanings. is antonym,0.0,0.0,0.0,0.0,process,1,,
20_68400,20,68400,20-clt-hp,concept: The concept of comparing objects based on their dimensions is size comparison,0.0,0.0,0.0,0.0,concept,1,,
20_97004,20,97004,20-clt-hp,relationship: The relationship between 'small' and 'large' as antonyms is opposite terms,6.600571632385254,6.600571632385254,0.366698424021403,0.9444444444444444, ',10,,
20_97004,20,97004,20-clt-hp,attribute: A term describing something of limited size. is small,0.0,0.0,0.0,0.0,attribute,1,,
20_97004,20,97004,20-clt-hp,attribute: A term describing something of considerable size is large,0.0,0.0,0.0,0.0,attribute,1,,
20_97004,20,97004,20-clt-hp,process: The linguistic process of identifying words with opposite meanings. is antonym,0.0,0.0,0.0,0.0,process,1,,
20_97004,20,97004,20-clt-hp,concept: The concept of comparing objects based on their dimensions is size comparison,5.600468635559082,5.600468635559082,0.40003347396850586,0.9285714285714286, size,13,,
22_58958,22,58958,22-clt-hp,relationship: The relationship between 'small' and 'large' as antonyms is opposite terms,15.686993598937988,15.686993598937988,0.8714996443854438,0.9444444444444444, ',10,,
22_58958,22,58958,22-clt-hp,attribute: A term describing something of limited size. is small,0.0,0.0,0.0,0.0,attribute,1,,
22_58958,22,58958,22-clt-hp,attribute: A term describing something of considerable size is large,0.0,0.0,0.0,0.0,attribute,1,,
22_58958,22,58958,22-clt-hp,process: The linguistic process of identifying words with opposite meanings. is antonym,0.0,0.0,0.0,0.0,process,1,,
22_58958,22,58958,22-clt-hp,concept: The concept of comparing objects based on their dimensions is size comparison,0.0,0.0,0.0,0.0,concept,1,,
23_10987,23,10987,23-clt-hp,relationship: The relationship between 'small' and 'large' as antonyms is opposite terms,43.117942810058594,53.11866569519043,2.951036983066135,0.9315589568809922, ',10,,
23_10987,23,10987,23-clt-hp,attribute: A term describing something of limited size. is small,0.0,0.0,0.0,0.0,attribute,1,,
23_10987,23,10987,23-clt-hp,attribute: A term describing something of considerable size is large,13.937177658081055,13.937177658081055,1.2670161507346414,0.9090909090909092, is,10,,
23_10987,23,10987,23-clt-hp,process: The linguistic process of identifying words with opposite meanings. is antonym,0.0,0.0,0.0,0.0,process,1,,
23_10987,23,10987,23-clt-hp,concept: The concept of comparing objects based on their dimensions is size comparison,0.0,0.0,0.0,0.0,concept,1,,
23_12323,23,12323,23-clt-hp,relationship: The relationship between 'small' and 'large' as antonyms is opposite terms,118.470703125,203.40938568115234,11.300521426730686,0.9046133674516361, ',10,,
23_12323,23,12323,23-clt-hp,attribute: A term describing something of limited size. is small,0.0,0.0,0.0,0.0,attribute,1,,
23_12323,23,12323,23-clt-hp,attribute: A term describing something of considerable size is large,0.0,0.0,0.0,0.0,attribute,1,,
23_12323,23,12323,23-clt-hp,process: The linguistic process of identifying words with opposite meanings. is antonym,0.0,0.0,0.0,0.0,process,1,,
23_12323,23,12323,23-clt-hp,concept: The concept of comparing objects based on their dimensions is size comparison,0.0,0.0,0.0,0.0,concept,1,,
24_12089,24,12089,24-clt-hp,relationship: The relationship between 'small' and 'large' as antonyms is opposite terms,44.5697021484375,44.5697021484375,2.4760945638020835,0.9444444444444444, ',10,,
24_12089,24,12089,24-clt-hp,attribute: A term describing something of limited size. is small,0.0,0.0,0.0,0.0,attribute,1,,
24_12089,24,12089,24-clt-hp,attribute: A term describing something of considerable size is large,0.0,0.0,0.0,0.0,attribute,1,,
24_12089,24,12089,24-clt-hp,process: The linguistic process of identifying words with opposite meanings. is antonym,0.0,0.0,0.0,0.0,process,1,,
24_12089,24,12089,24-clt-hp,concept: The concept of comparing objects based on their dimensions is size comparison,0.0,0.0,0.0,0.0,concept,1,,
24_33165,24,33165,24-clt-hp,relationship: The relationship between 'small' and 'large' as antonyms is opposite terms,165.70242309570312,301.7944793701172,16.76635996500651,0.8988164466652191, ',10,,
24_33165,24,33165,24-clt-hp,attribute: A term describing something of limited size. is small,21.873058319091797,21.873058319091797,1.8227548599243164,0.9166666666666666,:,2,,
24_33165,24,33165,24-clt-hp,attribute: A term describing something of considerable size is large,21.873058319091797,21.873058319091797,1.9884598471901633,0.9090909090909091,:,2,,
24_33165,24,33165,24-clt-hp,process: The linguistic process of identifying words with opposite meanings. is antonym,46.25497817993164,46.25497817993164,3.083665211995443,0.9333333333333332,:,2,,
24_33165,24,33165,24-clt-hp,concept: The concept of comparing objects based on their dimensions is size comparison,0.0,0.0,0.0,0.0,concept,1,,
24_93228,24,93228,24-clt-hp,relationship: The relationship between 'small' and 'large' as antonyms is opposite terms,0.0,0.0,0.0,0.0,relationship,1,,
24_93228,24,93228,24-clt-hp,attribute: A term describing something of limited size. is small,0.0,0.0,0.0,0.0,attribute,1,,
24_93228,24,93228,24-clt-hp,attribute: A term describing something of considerable size is large,0.0,0.0,0.0,0.0,attribute,1,,
24_93228,24,93228,24-clt-hp,process: The linguistic process of identifying words with opposite meanings. is antonym,0.0,0.0,0.0,0.0,process,1,,
24_93228,24,93228,24-clt-hp,concept: The concept of comparing objects based on their dimensions is size comparison,0.0,0.0,0.0,0.0,concept,1,,
25_288,25,288,25-clt-hp,relationship: The relationship between 'small' and 'large' as antonyms is opposite terms,174.8141632080078,589.4605026245117,32.74780570136176,0.8126707521838731, ant,14,,
25_288,25,288,25-clt-hp,attribute: A term describing something of limited size. is small,281.0816955566406,305.3158378601074,25.442986488342285,0.9094818805687214,attribute,1,,
25_288,25,288,25-clt-hp,attribute: A term describing something of considerable size is large,281.0816955566406,318.2343645095825,28.93039677359841,0.897074774946458,attribute,1,,
25_288,25,288,25-clt-hp,process: The linguistic process of identifying words with opposite meanings. is antonym,279.583984375,721.1351437568665,48.07567625045776,0.8280456716505803, ant,14,,
25_288,25,288,25-clt-hp,concept: The concept of comparing objects based on their dimensions is size comparison,489.9341125488281,638.4050598144531,45.60036141531808,0.9069255227440945, based,8,,
6_2580,6,2580,6-clt-hp,relationship: The relationship between 'small' and 'large' as antonyms is opposite terms,6.713930130004883,12.519222736358643,0.6955123742421468,0.8964075644555984,',8,,
6_2580,6,2580,6-clt-hp,attribute: A term describing something of limited size. is small,8.729650497436523,12.930648803710938,1.0775540669759114,0.876563893675659, size,9,,
6_2580,6,2580,6-clt-hp,attribute: A term describing something of considerable size is large,10.556150436401367,15.225231170654297,1.384111924604936,0.8688809966337705, size,9,,
6_2580,6,2580,6-clt-hp,process: The linguistic process of identifying words with opposite meanings. is antonym,0.0,0.0,0.0,0.0,process,1,,
6_2580,6,2580,6-clt-hp,concept: The concept of comparing objects based on their dimensions is size comparison,9.252349853515625,14.663163185119629,1.0473687989371163,0.8867996978584693, size,13,,
7_94036,7,94036,7-clt-hp,relationship: The relationship between 'small' and 'large' as antonyms is opposite terms,16.485986709594727,60.76940035820007,3.376077797677782,0.7952153027205263, and,9,,
7_94036,7,94036,7-clt-hp,attribute: A term describing something of limited size. is small,9.219002723693848,9.219002723693848,0.7682502269744873,0.9166666666666666,.,10,,
7_94036,7,94036,7-clt-hp,attribute: A term describing something of considerable size is large,9.474190711975098,17.744911193847656,1.6131737448952415,0.829729652490926, is,10,,
7_94036,7,94036,7-clt-hp,process: The linguistic process of identifying words with opposite meanings. is antonym,0.0,0.0,0.0,0.0,process,1,,
7_94036,7,94036,7-clt-hp,concept: The concept of comparing objects based on their dimensions is size comparison,13.737345695495605,28.31554412841797,2.022538866315569,0.8527707672830314, is,12,,
8_72137,8,72137,8-clt-hp,relationship: The relationship between 'small' and 'large' as antonyms is opposite terms,21.6710147857666,37.041590213775635,2.0578661229875355,0.9050406202325547,small,7,,
8_72137,8,72137,8-clt-hp,attribute: A term describing something of limited size. is small,0.0,0.0,0.0,0.0,attribute,1,,
8_72137,8,72137,8-clt-hp,attribute: A term describing something of considerable size is large,0.0,0.0,0.0,0.0,attribute,1,,
8_72137,8,72137,8-clt-hp,process: The linguistic process of identifying words with opposite meanings. is antonym,0.0,0.0,0.0,0.0,process,1,,
8_72137,8,72137,8-clt-hp,concept: The concept of comparing objects based on their dimensions is size comparison,0.0,0.0,0.0,0.0,concept,1,,
9_46198,9,46198,9-clt-hp,relationship: The relationship between 'small' and 'large' as antonyms is opposite terms,4.188232421875,4.188232421875,0.23267957899305555,0.9444444444444445, terms,18,,
9_46198,9,46198,9-clt-hp,attribute: A term describing something of limited size. is small,0.0,0.0,0.0,0.0,attribute,1,,
9_46198,9,46198,9-clt-hp,attribute: A term describing something of considerable size is large,0.0,0.0,0.0,0.0,attribute,1,,
9_46198,9,46198,9-clt-hp,process: The linguistic process of identifying words with opposite meanings. is antonym,2.6381988525390625,2.6381988525390625,0.17587992350260417,0.9333333333333332, meanings,11,,
9_46198,9,46198,9-clt-hp,concept: The concept of comparing objects based on their dimensions is size comparison,0.0,0.0,0.0,0.0,concept,1,,
